,rxcui,name,tty,classId,className,classType
11337,1227,auranofin,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11338,1292,baclofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11339,1356715,etidronic acid,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11340,1385,benzbromarone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11341,140587,celecoxib,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11342,1425,benzydamine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11343,1546406,pamidronic acid,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11344,16689,aceclofenac,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11345,16695,acemetacin,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11346,1731031,lesinurad,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11347,17387,alminoprofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11348,1752,bromelains,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11349,17610,aluminum chlorohydrate,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11350,1796,bufexamac,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11351,1810569,eteplirsen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11352,183877,clofezone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11353,1863556,nusinersen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11354,19729,idrocilamide,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11355,19847,bumadizone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11356,1992,capsaicin,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11357,2043855,burosumab,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11358,20890,lornoxicam,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11359,2101,carisoprodol,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11360,2123126,romosozumab,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11361,2170226,onasemnogene abeparvovec,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11362,21949,cyclobenzaprine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11363,2267207,golodirsen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11364,22759,diacetylrhein,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11365,232158,rofecoxib,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11366,236083,alendronic acid,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11367,23687,droxicam,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11368,237162,dexketoprofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11369,2373,chlormezanone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11370,2389840,viltolarsen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11371,2390935,Risdiplam,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11372,2410,chlorzoxazone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11373,24605,etodolac,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11374,24608,etofenamate,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11375,2468435,hydroquinine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11376,2473,chondroitin sulfates,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11377,2480096,Casimersen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11378,24807,febarbamate,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11379,24830,fenbufen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11380,2525,chymopapain,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11381,2586354,vosoritide,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11382,262307,felbinac,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11383,26826,hexafluorenium,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11384,2683,colchicine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11385,278567,valdecoxib,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11386,279950,parecoxib,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11387,28068,oxaceprol,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11388,28198,kebuzone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11389,28876,lonazolac,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11390,28908,loxoprofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11391,30202,mofebutazone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11392,30225,morniflumate,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11393,307296,etoricoxib,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11394,3105,dantrolene,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11395,31448,nabumetone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11396,319864,cisatracurium,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11397,32521,rocuronium bromide,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11398,32526,orgotein,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11399,32613,oxaprozin,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11400,3350,clodronic acid,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11401,3355,diclofenac,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11402,34479,pridinol,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11403,3455,dimethyl sulfoxide,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11404,34769,proglumetacin,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11405,35827,ketorolac,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11406,37790,tenoxicam,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11407,37985,tetrazepam,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11408,38085,thiocolchicoside,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11409,38136,tisopurine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11410,38253,tiaprofenic acid,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11411,38377,tolfenamic acid,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11412,39994,zomepirac,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11413,41493,meloxicam,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11414,4331,fenoprofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11415,4453,flufenamic acid,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11416,4502,flurbiprofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11417,460,alcuronium,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11418,4638,gallamine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11419,4845,glucosamine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11420,49275,doxacurium chloride,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11421,4980,aurothioglucose,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11422,4981,gold sodium thiomalate,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11423,51487,ipriflavone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11424,519,allopurinol,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11425,52796,mivacurium chloride,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11426,53694,nimesulide,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11427,5463,hyaluronic acid,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11428,55685,risedronic acid,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11429,5640,ibuprofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11430,57258,tizanidine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11431,5781,indomethacin,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11432,6142,ketoprofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11433,6678,meclofenamic acid,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11434,6693,mefenamic acid,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11435,66983,pipecuronium bromide,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11436,6755,mephenesin,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11437,6845,methocarbamol,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11438,71535,vecuronium,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11439,7258,naproxen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11440,73689,febuxostat,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11441,7418,niflumic acid,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11442,7716,orphenadrine citrate,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11443,77655,zoledronic acid,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11444,7816,oxyphenbutazone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11445,7883,pancuronium,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11446,7975,penicillamine,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11447,8160,phenylbutazone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11448,82910,piketoprofen,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11449,8356,piroxicam,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11450,8673,feprazone,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11451,8698,probenecid,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11452,89818,styramate,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11453,898492,collagenase Clostridium histolyticum,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11454,9876,gold sodium thiosulfate,PIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11455,993449,denosumab,IN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11456,994202,esomeprazole / naproxen,MIN,M,MUSCULO-SKELETAL SYSTEM,ATC1-4
11457,10237,sulindac,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11458,10255,suprofen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11459,1029,apazone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11460,10636,tolmetin,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11461,106637,misoprostol / naproxen,MIN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11462,1227,auranofin,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11463,140587,celecoxib,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11464,1425,benzydamine,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11465,16689,aceclofenac,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11466,16695,acemetacin,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11467,17387,alminoprofen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11468,1796,bufexamac,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11469,183877,clofezone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11470,19847,bumadizone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11471,20890,lornoxicam,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11472,22759,diacetylrhein,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11473,232158,rofecoxib,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11474,23687,droxicam,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11475,237162,dexketoprofen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11476,24605,etodolac,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11477,2473,chondroitin sulfates,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11478,24830,fenbufen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11479,278567,valdecoxib,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11480,279950,parecoxib,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11481,28068,oxaceprol,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11482,28198,kebuzone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11483,28876,lonazolac,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11484,30202,mofebutazone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11485,30225,morniflumate,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11486,307296,etoricoxib,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11487,31448,nabumetone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11488,32526,orgotein,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11489,32613,oxaprozin,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11490,3355,diclofenac,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11491,34769,proglumetacin,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11492,35827,ketorolac,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11493,37790,tenoxicam,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11494,38253,tiaprofenic acid,PIN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11495,38377,tolfenamic acid,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11496,39994,zomepirac,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11497,41493,meloxicam,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11498,4331,fenoprofen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11499,4453,flufenamic acid,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11500,4502,flurbiprofen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11501,4845,glucosamine,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11502,4980,aurothioglucose,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11503,4981,gold sodium thiomalate,PIN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11504,53694,nimesulide,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11505,5640,ibuprofen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11506,5781,indomethacin,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11507,6142,ketoprofen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11508,6678,meclofenamic acid,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11509,6693,mefenamic acid,PIN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11510,7258,naproxen,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11511,7418,niflumic acid,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11512,7816,oxyphenbutazone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11513,7975,penicillamine,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11514,8160,phenylbutazone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11515,8356,piroxicam,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11516,8673,feprazone,IN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11517,9876,gold sodium thiosulfate,PIN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11518,994202,esomeprazole / naproxen,MIN,M01,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,ATC1-4
11519,10237,sulindac,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11520,10255,suprofen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11521,1029,apazone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11522,10636,tolmetin,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11523,106637,misoprostol / naproxen,MIN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11524,140587,celecoxib,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11525,1425,benzydamine,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11526,16689,aceclofenac,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11527,16695,acemetacin,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11528,17387,alminoprofen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11529,1796,bufexamac,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11530,183877,clofezone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11531,19847,bumadizone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11532,20890,lornoxicam,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11533,22759,diacetylrhein,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11534,232158,rofecoxib,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11535,23687,droxicam,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11536,237162,dexketoprofen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11537,24605,etodolac,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11538,2473,chondroitin sulfates,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11539,24830,fenbufen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11540,278567,valdecoxib,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11541,279950,parecoxib,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11542,28068,oxaceprol,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11543,28198,kebuzone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11544,28876,lonazolac,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11545,30202,mofebutazone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11546,30225,morniflumate,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11547,307296,etoricoxib,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11548,31448,nabumetone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11549,32526,orgotein,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11550,32613,oxaprozin,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11551,3355,diclofenac,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11552,34769,proglumetacin,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11553,35827,ketorolac,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11554,37790,tenoxicam,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11555,38253,tiaprofenic acid,PIN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11556,38377,tolfenamic acid,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11557,39994,zomepirac,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11558,41493,meloxicam,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11559,4331,fenoprofen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11560,4453,flufenamic acid,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11561,4502,flurbiprofen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11562,4845,glucosamine,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11563,53694,nimesulide,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11564,5640,ibuprofen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11565,5781,indomethacin,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11566,6142,ketoprofen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11567,6678,meclofenamic acid,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11568,6693,mefenamic acid,PIN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11569,7258,naproxen,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11570,7418,niflumic acid,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11571,7816,oxyphenbutazone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11572,8160,phenylbutazone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11573,8356,piroxicam,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11574,8673,feprazone,IN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11575,994202,esomeprazole / naproxen,MIN,M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ATC1-4
11576,183877,clofezone,IN,M01AA,Butylpyrazolidines,ATC1-4
11577,28198,kebuzone,IN,M01AA,Butylpyrazolidines,ATC1-4
11578,30202,mofebutazone,IN,M01AA,Butylpyrazolidines,ATC1-4
11579,7816,oxyphenbutazone,IN,M01AA,Butylpyrazolidines,ATC1-4
11580,8160,phenylbutazone,IN,M01AA,Butylpyrazolidines,ATC1-4
11581,10237,sulindac,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
11582,10636,tolmetin,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
11583,16689,aceclofenac,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
11584,16695,acemetacin,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
11585,1796,bufexamac,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
11586,19847,bumadizone,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
11587,24605,etodolac,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
11588,28876,lonazolac,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
11589,3355,diclofenac,IN,M01AB,Acetic acid derivatives and related substances,ATC1-4
